# Best fit model.
# chi^2=2.110000e+01.
# z_eff=0.912477.
# Parameters:   1.3924e+00   1.0245e+00  -1.1449e-01  -2.7454e+00   5.2156e+00   1.0115e+00
#         ell        C_l_a        C_l_x
   1.1010e+03   3.2161e-06   2.4333e-08
   1.1020e+03   3.2157e-06   2.4314e-08
   1.1030e+03   3.2154e-06   2.4296e-08
   1.1040e+03   3.2150e-06   2.4277e-08
   1.1050e+03   3.2147e-06   2.4259e-08
   1.1060e+03   3.2143e-06   2.4240e-08
   1.1070e+03   3.2139e-06   2.4222e-08
   1.1080e+03   3.2136e-06   2.4203e-08
   1.1090e+03   3.2132e-06   2.4185e-08
   1.1100e+03   3.2129e-06   2.4167e-08
   1.1110e+03   3.2125e-06   2.4149e-08
   1.1120e+03   3.2122e-06   2.4131e-08
   1.1130e+03   3.2118e-06   2.4112e-08
   1.1140e+03   3.2115e-06   2.4094e-08
   1.1150e+03   3.2111e-06   2.4076e-08
   1.1160e+03   3.2108e-06   2.4058e-08
   1.1170e+03   3.2104e-06   2.4041e-08
   1.1180e+03   3.2101e-06   2.4023e-08
   1.1190e+03   3.2098e-06   2.4005e-08
   1.1200e+03   3.2094e-06   2.3987e-08
   1.1210e+03   3.2091e-06   2.3969e-08
   1.1220e+03   3.2088e-06   2.3952e-08
   1.1230e+03   3.2084e-06   2.3934e-08
   1.1240e+03   3.2081e-06   2.3917e-08
   1.1250e+03   3.2078e-06   2.3899e-08
   1.1260e+03   3.2074e-06   2.3882e-08
   1.1270e+03   3.2071e-06   2.3864e-08
   1.1280e+03   3.2068e-06   2.3847e-08
   1.1290e+03   3.2064e-06   2.3830e-08
   1.1300e+03   3.2061e-06   2.3812e-08
   1.1310e+03   3.2058e-06   2.3795e-08
   1.1320e+03   3.2055e-06   2.3778e-08
   1.1330e+03   3.2052e-06   2.3761e-08
   1.1340e+03   3.2048e-06   2.3744e-08
   1.1350e+03   3.2045e-06   2.3727e-08
   1.1360e+03   3.2042e-06   2.3710e-08
   1.1370e+03   3.2039e-06   2.3693e-08
   1.1380e+03   3.2036e-06   2.3676e-08
   1.1390e+03   3.2033e-06   2.3659e-08
   1.1400e+03   3.2029e-06   2.3642e-08
   1.1410e+03   3.2026e-06   2.3625e-08
   1.1420e+03   3.2023e-06   2.3609e-08
   1.1430e+03   3.2020e-06   2.3592e-08
   1.1440e+03   3.2017e-06   2.3575e-08
   1.1450e+03   3.2014e-06   2.3559e-08
   1.1460e+03   3.2011e-06   2.3542e-08
   1.1470e+03   3.2008e-06   2.3525e-08
   1.1480e+03   3.2005e-06   2.3509e-08
   1.1490e+03   3.2002e-06   2.3493e-08
   1.1500e+03   3.1999e-06   2.3476e-08
   1.1510e+03   3.1996e-06   2.3460e-08
   1.1520e+03   3.1993e-06   2.3443e-08
   1.1530e+03   3.1990e-06   2.3427e-08
   1.1540e+03   3.1987e-06   2.3411e-08
   1.1550e+03   3.1984e-06   2.3395e-08
   1.1560e+03   3.1981e-06   2.3378e-08
   1.1570e+03   3.1978e-06   2.3362e-08
   1.1580e+03   3.1975e-06   2.3346e-08
   1.1590e+03   3.1972e-06   2.3330e-08
   1.1600e+03   3.1970e-06   2.3314e-08
   1.1610e+03   3.1967e-06   2.3298e-08
   1.1620e+03   3.1964e-06   2.3282e-08
   1.1630e+03   3.1961e-06   2.3266e-08
   1.1640e+03   3.1958e-06   2.3251e-08
   1.1650e+03   3.1955e-06   2.3235e-08
   1.1660e+03   3.1952e-06   2.3219e-08
   1.1670e+03   3.1950e-06   2.3203e-08
   1.1680e+03   3.1947e-06   2.3187e-08
   1.1690e+03   3.1944e-06   2.3172e-08
   1.1700e+03   3.1941e-06   2.3156e-08
   1.1710e+03   3.1938e-06   2.3140e-08
   1.1720e+03   3.1936e-06   2.3125e-08
   1.1730e+03   3.1933e-06   2.3109e-08
   1.1740e+03   3.1930e-06   2.3094e-08
   1.1750e+03   3.1927e-06   2.3078e-08
   1.1760e+03   3.1925e-06   2.3063e-08
   1.1770e+03   3.1922e-06   2.3048e-08
   1.1780e+03   3.1919e-06   2.3032e-08
   1.1790e+03   3.1916e-06   2.3017e-08
   1.1800e+03   3.1914e-06   2.3002e-08
   1.1810e+03   3.1911e-06   2.2986e-08
   1.1820e+03   3.1908e-06   2.2971e-08
   1.1830e+03   3.1906e-06   2.2956e-08
   1.1840e+03   3.1903e-06   2.2941e-08
   1.1850e+03   3.1900e-06   2.2925e-08
   1.1860e+03   3.1898e-06   2.2910e-08
   1.1870e+03   3.1895e-06   2.2895e-08
   1.1880e+03   3.1892e-06   2.2880e-08
   1.1890e+03   3.1890e-06   2.2865e-08
   1.1900e+03   3.1887e-06   2.2850e-08
   1.1910e+03   3.1884e-06   2.2835e-08
   1.1920e+03   3.1882e-06   2.2820e-08
   1.1930e+03   3.1879e-06   2.2805e-08
   1.1940e+03   3.1876e-06   2.2791e-08
   1.1950e+03   3.1874e-06   2.2776e-08
   1.1960e+03   3.1871e-06   2.2761e-08
   1.1970e+03   3.1869e-06   2.2746e-08
   1.1980e+03   3.1866e-06   2.2731e-08
   1.1990e+03   3.1864e-06   2.2717e-08
   1.2000e+03   3.1861e-06   2.2702e-08
   1.2010e+03   3.1858e-06   2.2687e-08
   1.2020e+03   3.1856e-06   2.2673e-08
   1.2030e+03   3.1853e-06   2.2658e-08
   1.2040e+03   3.1851e-06   2.2643e-08
   1.2050e+03   3.1848e-06   2.2629e-08
   1.2060e+03   3.1846e-06   2.2614e-08
   1.2070e+03   3.1843e-06   2.2600e-08
   1.2080e+03   3.1841e-06   2.2585e-08
   1.2090e+03   3.1838e-06   2.2571e-08
   1.2100e+03   3.1836e-06   2.2556e-08
   1.2110e+03   3.1833e-06   2.2542e-08
   1.2120e+03   3.1831e-06   2.2528e-08
   1.2130e+03   3.1828e-06   2.2513e-08
   1.2140e+03   3.1826e-06   2.2499e-08
   1.2150e+03   3.1823e-06   2.2485e-08
   1.2160e+03   3.1821e-06   2.2470e-08
   1.2170e+03   3.1818e-06   2.2456e-08
   1.2180e+03   3.1816e-06   2.2442e-08
   1.2190e+03   3.1813e-06   2.2428e-08
   1.2200e+03   3.1811e-06   2.2413e-08
   1.2210e+03   3.1808e-06   2.2399e-08
   1.2220e+03   3.1806e-06   2.2385e-08
   1.2230e+03   3.1803e-06   2.2371e-08
   1.2240e+03   3.1801e-06   2.2357e-08
   1.2250e+03   3.1798e-06   2.2343e-08
   1.2260e+03   3.1796e-06   2.2329e-08
   1.2270e+03   3.1793e-06   2.2315e-08
   1.2280e+03   3.1791e-06   2.2301e-08
   1.2290e+03   3.1788e-06   2.2287e-08
   1.2300e+03   3.1786e-06   2.2273e-08
   1.2310e+03   3.1784e-06   2.2259e-08
   1.2320e+03   3.1781e-06   2.2245e-08
   1.2330e+03   3.1779e-06   2.2231e-08
   1.2340e+03   3.1776e-06   2.2217e-08
   1.2350e+03   3.1774e-06   2.2203e-08
   1.2360e+03   3.1771e-06   2.2189e-08
   1.2370e+03   3.1769e-06   2.2175e-08
   1.2380e+03   3.1767e-06   2.2161e-08
   1.2390e+03   3.1764e-06   2.2148e-08
   1.2400e+03   3.1762e-06   2.2134e-08
   1.2410e+03   3.1759e-06   2.2120e-08
   1.2420e+03   3.1757e-06   2.2106e-08
   1.2430e+03   3.1754e-06   2.2092e-08
   1.2440e+03   3.1752e-06   2.2079e-08
   1.2450e+03   3.1750e-06   2.2065e-08
   1.2460e+03   3.1747e-06   2.2051e-08
   1.2470e+03   3.1745e-06   2.2038e-08
   1.2480e+03   3.1742e-06   2.2024e-08
   1.2490e+03   3.1740e-06   2.2010e-08
   1.2500e+03   3.1738e-06   2.1997e-08
