# Best fit model.
# chi^2=2.309000e+01.
# z_eff=0.623972.
# Parameters:   9.9745e-01  -2.1636e+00  -4.7088e-01  -5.8266e+00   2.4269e+00   1.0371e+00
#         ell        C_l_a        C_l_x
   1.1010e+03   3.4782e-06   3.1037e-08
   1.1020e+03   3.4777e-06   3.1038e-08
   1.1030e+03   3.4771e-06   3.1038e-08
   1.1040e+03   3.4766e-06   3.1039e-08
   1.1050e+03   3.4761e-06   3.1039e-08
   1.1060e+03   3.4755e-06   3.1040e-08
   1.1070e+03   3.4750e-06   3.1041e-08
   1.1080e+03   3.4745e-06   3.1041e-08
   1.1090e+03   3.4740e-06   3.1042e-08
   1.1100e+03   3.4734e-06   3.1043e-08
   1.1110e+03   3.4729e-06   3.1044e-08
   1.1120e+03   3.4724e-06   3.1045e-08
   1.1130e+03   3.4719e-06   3.1045e-08
   1.1140e+03   3.4714e-06   3.1046e-08
   1.1150e+03   3.4709e-06   3.1047e-08
   1.1160e+03   3.4703e-06   3.1048e-08
   1.1170e+03   3.4698e-06   3.1050e-08
   1.1180e+03   3.4693e-06   3.1051e-08
   1.1190e+03   3.4688e-06   3.1052e-08
   1.1200e+03   3.4683e-06   3.1053e-08
   1.1210e+03   3.4678e-06   3.1054e-08
   1.1220e+03   3.4673e-06   3.1056e-08
   1.1230e+03   3.4668e-06   3.1057e-08
   1.1240e+03   3.4663e-06   3.1058e-08
   1.1250e+03   3.4658e-06   3.1060e-08
   1.1260e+03   3.4653e-06   3.1061e-08
   1.1270e+03   3.4649e-06   3.1063e-08
   1.1280e+03   3.4644e-06   3.1064e-08
   1.1290e+03   3.4639e-06   3.1066e-08
   1.1300e+03   3.4634e-06   3.1068e-08
   1.1310e+03   3.4629e-06   3.1069e-08
   1.1320e+03   3.4624e-06   3.1071e-08
   1.1330e+03   3.4619e-06   3.1073e-08
   1.1340e+03   3.4615e-06   3.1074e-08
   1.1350e+03   3.4610e-06   3.1076e-08
   1.1360e+03   3.4605e-06   3.1078e-08
   1.1370e+03   3.4600e-06   3.1080e-08
   1.1380e+03   3.4596e-06   3.1082e-08
   1.1390e+03   3.4591e-06   3.1084e-08
   1.1400e+03   3.4586e-06   3.1086e-08
   1.1410e+03   3.4581e-06   3.1088e-08
   1.1420e+03   3.4577e-06   3.1090e-08
   1.1430e+03   3.4572e-06   3.1092e-08
   1.1440e+03   3.4567e-06   3.1095e-08
   1.1450e+03   3.4563e-06   3.1097e-08
   1.1460e+03   3.4558e-06   3.1099e-08
   1.1470e+03   3.4553e-06   3.1101e-08
   1.1480e+03   3.4549e-06   3.1104e-08
   1.1490e+03   3.4544e-06   3.1106e-08
   1.1500e+03   3.4539e-06   3.1109e-08
   1.1510e+03   3.4535e-06   3.1111e-08
   1.1520e+03   3.4530e-06   3.1114e-08
   1.1530e+03   3.4526e-06   3.1116e-08
   1.1540e+03   3.4521e-06   3.1119e-08
   1.1550e+03   3.4516e-06   3.1121e-08
   1.1560e+03   3.4512e-06   3.1124e-08
   1.1570e+03   3.4507e-06   3.1127e-08
   1.1580e+03   3.4503e-06   3.1129e-08
   1.1590e+03   3.4498e-06   3.1132e-08
   1.1600e+03   3.4494e-06   3.1135e-08
   1.1610e+03   3.4489e-06   3.1138e-08
   1.1620e+03   3.4485e-06   3.1140e-08
   1.1630e+03   3.4480e-06   3.1143e-08
   1.1640e+03   3.4476e-06   3.1146e-08
   1.1650e+03   3.4471e-06   3.1149e-08
   1.1660e+03   3.4467e-06   3.1152e-08
   1.1670e+03   3.4462e-06   3.1155e-08
   1.1680e+03   3.4458e-06   3.1158e-08
   1.1690e+03   3.4453e-06   3.1161e-08
   1.1700e+03   3.4449e-06   3.1165e-08
   1.1710e+03   3.4444e-06   3.1168e-08
   1.1720e+03   3.4440e-06   3.1171e-08
   1.1730e+03   3.4435e-06   3.1174e-08
   1.1740e+03   3.4431e-06   3.1177e-08
   1.1750e+03   3.4427e-06   3.1181e-08
   1.1760e+03   3.4422e-06   3.1184e-08
   1.1770e+03   3.4418e-06   3.1187e-08
   1.1780e+03   3.4413e-06   3.1191e-08
   1.1790e+03   3.4409e-06   3.1194e-08
   1.1800e+03   3.4404e-06   3.1198e-08
   1.1810e+03   3.4400e-06   3.1201e-08
   1.1820e+03   3.4396e-06   3.1205e-08
   1.1830e+03   3.4391e-06   3.1208e-08
   1.1840e+03   3.4387e-06   3.1212e-08
   1.1850e+03   3.4382e-06   3.1216e-08
   1.1860e+03   3.4378e-06   3.1219e-08
   1.1870e+03   3.4374e-06   3.1223e-08
   1.1880e+03   3.4369e-06   3.1227e-08
   1.1890e+03   3.4365e-06   3.1230e-08
   1.1900e+03   3.4360e-06   3.1234e-08
   1.1910e+03   3.4356e-06   3.1238e-08
   1.1920e+03   3.4351e-06   3.1242e-08
   1.1930e+03   3.4347e-06   3.1246e-08
   1.1940e+03   3.4343e-06   3.1250e-08
   1.1950e+03   3.4338e-06   3.1254e-08
   1.1960e+03   3.4334e-06   3.1257e-08
   1.1970e+03   3.4329e-06   3.1261e-08
   1.1980e+03   3.4325e-06   3.1265e-08
   1.1990e+03   3.4321e-06   3.1270e-08
   1.2000e+03   3.4316e-06   3.1274e-08
   1.2010e+03   3.4312e-06   3.1278e-08
   1.2020e+03   3.4307e-06   3.1282e-08
   1.2030e+03   3.4303e-06   3.1286e-08
   1.2040e+03   3.4298e-06   3.1290e-08
   1.2050e+03   3.4294e-06   3.1294e-08
   1.2060e+03   3.4289e-06   3.1299e-08
   1.2070e+03   3.4285e-06   3.1303e-08
   1.2080e+03   3.4281e-06   3.1307e-08
   1.2090e+03   3.4276e-06   3.1312e-08
   1.2100e+03   3.4272e-06   3.1316e-08
   1.2110e+03   3.4267e-06   3.1320e-08
   1.2120e+03   3.4263e-06   3.1325e-08
   1.2130e+03   3.4258e-06   3.1329e-08
   1.2140e+03   3.4254e-06   3.1334e-08
   1.2150e+03   3.4249e-06   3.1338e-08
   1.2160e+03   3.4245e-06   3.1343e-08
   1.2170e+03   3.4240e-06   3.1347e-08
   1.2180e+03   3.4236e-06   3.1352e-08
   1.2190e+03   3.4231e-06   3.1356e-08
   1.2200e+03   3.4227e-06   3.1361e-08
   1.2210e+03   3.4222e-06   3.1365e-08
   1.2220e+03   3.4218e-06   3.1370e-08
   1.2230e+03   3.4213e-06   3.1375e-08
   1.2240e+03   3.4209e-06   3.1380e-08
   1.2250e+03   3.4204e-06   3.1384e-08
   1.2260e+03   3.4199e-06   3.1389e-08
   1.2270e+03   3.4195e-06   3.1394e-08
   1.2280e+03   3.4190e-06   3.1399e-08
   1.2290e+03   3.4186e-06   3.1403e-08
   1.2300e+03   3.4181e-06   3.1408e-08
   1.2310e+03   3.4176e-06   3.1413e-08
   1.2320e+03   3.4172e-06   3.1418e-08
   1.2330e+03   3.4167e-06   3.1423e-08
   1.2340e+03   3.4163e-06   3.1428e-08
   1.2350e+03   3.4158e-06   3.1433e-08
   1.2360e+03   3.4153e-06   3.1438e-08
   1.2370e+03   3.4149e-06   3.1443e-08
   1.2380e+03   3.4144e-06   3.1448e-08
   1.2390e+03   3.4139e-06   3.1453e-08
   1.2400e+03   3.4134e-06   3.1458e-08
   1.2410e+03   3.4130e-06   3.1463e-08
   1.2420e+03   3.4125e-06   3.1468e-08
   1.2430e+03   3.4120e-06   3.1473e-08
   1.2440e+03   3.4115e-06   3.1479e-08
   1.2450e+03   3.4111e-06   3.1484e-08
   1.2460e+03   3.4106e-06   3.1489e-08
   1.2470e+03   3.4101e-06   3.1494e-08
   1.2480e+03   3.4096e-06   3.1500e-08
   1.2490e+03   3.4091e-06   3.1505e-08
   1.2500e+03   3.4087e-06   3.1510e-08
